Label=Anomalous
network[son<-parent]=
557<-557: 0.06532663316582915
158<-557: 0.005025125628140704
557<-158: 0.005025125628140704
212<-557: 0.005025125628140704
177<-212: 0.005025125628140704
222<-177: 0.005025125628140704
222<-222: 0.15577889447236182

nodeInfo=(Event,position embedding)
557: 557,35
177: 177,33
212: 212,34
158: 158,36
222: 222,1


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 557 557 557 158 557 212 177 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222
