Label=Anomalous
network[son<-parent]=
7<-7: 0.1306532663316583
158<-7: 0.005025125628140704
557<-158: 0.005025125628140704
212<-557: 0.005025125628140704
7<-212: 0.005025125628140704
177<-7: 0.005025125628140704
222<-177: 0.005025125628140704
222<-222: 0.08542713567839195

nodeInfo=(Event,position embedding)
7: 7,20
557: 557,29
177: 177,19
212: 212,28
222: 222,1
158: 158,30


Sequence Order: 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 158 557 212 7 7 7 7 7 7 7 7 177 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222
