Label=Anomalous
network[son<-parent]=
354<-557: 0.010050251256281407
579<-354: 0.005025125628140704
579<-579: 0.02512562814070352
534<-579: 0.005025125628140704
534<-534: 0.005025125628140704
456<-534: 0.005025125628140704
557<-456: 0.005025125628140704
10<-354: 0.005025125628140704
293<-10: 0.005025125628140704
293<-293: 0.17587939698492464

nodeInfo=(Event,position embedding)
354: 354,38
579: 579,43
293: 293,1
456: 456,40
10: 10,37
557: 557,39
534: 534,41


Sequence Order: 557 354 579 579 579 579 579 579 534 534 456 557 354 10 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293
