Label=Anomalous
network[son<-parent]=
293<-161: 0.06030150753768844
161<-293: 0.04522613065326633
161<-161: 0.005025125628140704
579<-293: 0.01507537688442211
568<-579: 0.05527638190954774
579<-568: 0.035175879396984924
195<-568: 0.005025125628140704
579<-195: 0.005025125628140704
161<-568: 0.010050251256281407
293<-293: 0.010050251256281407

nodeInfo=(Event,position embedding)
161: 161,8
579: 579,2
195: 195,37
293: 293,7
568: 568,1


Sequence Order: 161 293 161 161 293 161 293 161 293 579 568 579 568 195 579 568 579 568 161 293 579 568 579 568 579 568 579 568 161 293 161 293 161 293 161 293 161 293 161 293 293 293 161 293 579 568 579 568 579 568
