Label=Anomalous
network[son<-parent]=
557<-557: 0.03015075376884422
354<-557: 0.005025125628140704
293<-354: 0.005025125628140704
293<-293: 0.005025125628140704
144<-293: 0.005025125628140704
456<-144: 0.010050251256281407
144<-456: 0.02512562814070352
144<-144: 0.12060301507537688
354<-144: 0.020100502512562814
456<-354: 0.01507537688442211
144<-354: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,25
293: 293,41
456: 456,23
557: 557,44
144: 144,1


Sequence Order: 557 557 557 557 557 557 557 354 293 293 144 456 144 144 354 456 144 354 456 144 354 456 144 144 144 354 144 456 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144
