Label=Anomalous
network[son<-parent]=
18<-18: 0.09045226130653267
158<-18: 0.005025125628140704
557<-158: 0.010050251256281407
212<-557: 0.010050251256281407
158<-212: 0.005025125628140704
177<-212: 0.005025125628140704
222<-177: 0.005025125628140704
222<-222: 0.11557788944723618

nodeInfo=(Event,position embedding)
557: 557,27
177: 177,25
18: 18,32
212: 212,26
222: 222,1
158: 158,28


Sequence Order: 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 158 557 212 158 557 212 177 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222
