Label=Normal
network[son<-parent]=
557<-557: 0.12060301507537688
212<-557: 0.05025125628140704
557<-212: 0.05025125628140704
517<-557: 0.005025125628140704
557<-517: 0.005025125628140704
212<-212: 0.01507537688442211

nodeInfo=(Event,position embedding)
517: 517,42
212: 212,8
557: 557,1


Sequence Order: 557 557 212 557 557 212 557 557 517 557 212 557 557 557 212 557 557 212 557 557 557 557 212 557 557 557 212 557 557 557 557 557 557 557 212 212 212 557 557 212 557 212 212 557 557 557 557 557 557 557
