Label=Anomalous
network[son<-parent]=
523<-523: 0.20100502512562815
158<-523: 0.005025125628140704
557<-158: 0.005025125628140704
212<-557: 0.005025125628140704
144<-212: 0.005025125628140704
570<-144: 0.005025125628140704
570<-570: 0.005025125628140704
61<-570: 0.005025125628140704
541<-61: 0.005025125628140704
570<-541: 0.005025125628140704

nodeInfo=(Event,position embedding)
541: 541,2
523: 523,10
557: 557,8
144: 144,6
212: 212,7
570: 570,1
61: 61,3
158: 158,9


Sequence Order: 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 158 557 212 144 570 570 61 541 570
