Label=Anomalous
network[son<-parent]=
557<-557: 0.03015075376884422
212<-557: 0.01507537688442211
557<-212: 0.010050251256281407
212<-212: 0.010050251256281407
144<-212: 0.005025125628140704
144<-144: 0.005025125628140704
214<-144: 0.005025125628140704
214<-214: 0.1457286432160804
473<-214: 0.010050251256281407
214<-473: 0.010050251256281407

nodeInfo=(Event,position embedding)
557: 557,40
144: 144,35
212: 212,37
214: 214,1
473: 473,28


Sequence Order: 557 557 557 557 557 557 212 557 557 212 557 212 212 212 144 144 214 214 214 214 473 214 473 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214
