Label=Anomalous
network[son<-parent]=
103<-103: 0.20603015075376885
182<-103: 0.005025125628140704
103<-182: 0.005025125628140704
100<-103: 0.005025125628140704
305<-100: 0.005025125628140704
549<-305: 0.005025125628140704
344<-549: 0.005025125628140704
5<-344: 0.005025125628140704
246<-5: 0.005025125628140704

nodeInfo=(Event,position embedding)
100: 100,6
549: 549,4
5: 5,2
103: 103,7
305: 305,5
182: 182,10
246: 246,1
344: 344,3


Sequence Order: 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 182 103 103 103 100 305 549 344 5 246
