Label=Normal
network[son<-parent]=
64<-292: 0.05527638190954774
292<-64: 0.06532663316582915
292<-292: 0.05025125628140704
557<-292: 0.01507537688442211
64<-557: 0.010050251256281407
64<-64: 0.04522613065326633
292<-557: 0.005025125628140704

nodeInfo=(Event,position embedding)
64: 64,4
292: 292,1
557: 557,11


Sequence Order: 292 64 292 64 292 292 292 292 557 64 292 64 64 64 292 292 64 64 64 64 292 64 64 292 292 64 292 557 64 292 64 64 292 64 64 292 292 64 292 557 292 64 292 292 292 64 64 292 292 292
