Label=Normal
network[son<-parent]=
212<-212: 0.035175879396984924
557<-212: 0.05527638190954774
212<-557: 0.05527638190954774
557<-557: 0.08040201005025126
335<-212: 0.005025125628140704
557<-335: 0.005025125628140704
216<-557: 0.005025125628140704
557<-216: 0.005025125628140704

nodeInfo=(Event,position embedding)
216: 216,7
212: 212,2
557: 557,1
335: 335,32


Sequence Order: 212 212 557 212 212 557 212 212 557 557 212 557 212 212 557 557 557 212 335 557 557 557 212 557 212 212 557 557 557 557 212 557 557 557 212 557 557 557 212 557 557 557 557 216 557 557 212 212 212 557
