Label=Anomalous
network[son<-parent]=
130<-130: 0.01507537688442211
485<-130: 0.005025125628140704
485<-485: 0.10552763819095477
213<-485: 0.005025125628140704
213<-213: 0.10552763819095477
541<-213: 0.005025125628140704
541<-541: 0.005025125628140704

nodeInfo=(Event,position embedding)
213: 213,3
130: 130,47
541: 541,1
485: 485,25


Sequence Order: 130 130 130 130 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 485 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 213 541 541
