Label=Normal
network[son<-parent]=
315<-315: 0.21608040201005024
201<-315: 0.010050251256281407
315<-201: 0.005025125628140704
439<-201: 0.005025125628140704
546<-439: 0.005025125628140704
315<-546: 0.005025125628140704

nodeInfo=(Event,position embedding)
201: 201,28
546: 546,26
315: 315,1
439: 439,27


Sequence Order: 315 315 315 315 315 315 315 315 315 201 315 315 315 315 315 315 315 315 315 315 315 315 201 439 546 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315
