Label=Normal
network[son<-parent]=
557<-557: 0.19597989949748743
354<-557: 0.01507537688442211
59<-354: 0.005025125628140704
456<-59: 0.005025125628140704
557<-456: 0.010050251256281407
456<-354: 0.005025125628140704
88<-354: 0.005025125628140704
456<-88: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,3
456: 456,1
557: 557,4
88: 88,2
59: 59,40


Sequence Order: 557 557 557 557 557 557 557 557 557 354 59 456 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 354 456 557 354 88 456
