Label=Anomalous
network[son<-parent]=
354<-456: 0.05527638190954774
293<-354: 0.035175879396984924
293<-293: 0.05025125628140704
456<-293: 0.035175879396984924
456<-354: 0.01507537688442211
307<-354: 0.005025125628140704
579<-307: 0.010050251256281407
579<-579: 0.01507537688442211
307<-579: 0.010050251256281407
307<-307: 0.01507537688442211

nodeInfo=(Event,position embedding)
354: 354,12
579: 579,4
293: 293,14
456: 456,13
307: 307,1


Sequence Order: 456 354 293 293 456 354 293 293 456 354 293 293 456 354 293 293 456 354 456 354 456 354 456 354 293 293 456 354 293 293 456 354 293 293 293 293 293 456 354 307 579 579 579 579 307 307 579 307 307 307
