Label=Anomalous
network[son<-parent]=
96<-96: 0.01507537688442211
61<-96: 0.005025125628140704
61<-61: 0.04020100502512563
575<-61: 0.010050251256281407
575<-575: 0.12060301507537688
61<-575: 0.005025125628140704
541<-575: 0.010050251256281407
575<-541: 0.010050251256281407
541<-541: 0.020100502512562814
61<-541: 0.005025125628140704
541<-61: 0.005025125628140704

nodeInfo=(Event,position embedding)
96: 96,47
541: 541,4
61: 61,7
575: 575,1


Sequence Order: 96 96 96 96 61 61 61 575 575 575 575 575 61 61 61 61 61 61 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 575 541 575 541 541 541 61 61 541 541 541 575 575 575
