Label=Normal
network[son<-parent]=
523<-523: 0.1658291457286432
235<-523: 0.005025125628140704
523<-235: 0.005025125628140704
88<-523: 0.005025125628140704
532<-88: 0.005025125628140704
88<-532: 0.005025125628140704
88<-88: 0.05527638190954774

nodeInfo=(Event,position embedding)
88: 88,1
523: 523,15
532: 532,13
235: 235,28


Sequence Order: 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 235 523 523 523 523 523 523 523 523 523 523 523 523 523 88 532 88 88 88 88 88 88 88 88 88 88 88 88
