Label=Anomalous
network[son<-parent]=
161<-161: 0.05527638190954774
293<-161: 0.02512562814070352
161<-293: 0.02512562814070352
456<-161: 0.005025125628140704
144<-456: 0.005025125628140704
354<-144: 0.005025125628140704
144<-354: 0.005025125628140704
293<-144: 0.03015075376884422
144<-293: 0.03015075376884422
144<-144: 0.06030150753768844

nodeInfo=(Event,position embedding)
161: 161,29
354: 354,26
293: 293,4
456: 456,28
144: 144,1


Sequence Order: 161 161 293 161 161 161 293 161 161 293 161 161 161 161 293 161 161 161 161 161 293 161 456 144 354 144 293 144 293 144 293 144 144 293 144 144 144 144 144 144 144 144 293 144 144 144 293 144 144 144
