Label=Anomalous
network[son<-parent]=
557<-557: 0.19597989949748743
479<-557: 0.005025125628140704
557<-479: 0.005025125628140704
365<-557: 0.005025125628140704
557<-365: 0.005025125628140704
354<-557: 0.010050251256281407
456<-354: 0.010050251256281407
557<-456: 0.010050251256281407

nodeInfo=(Event,position embedding)
354: 354,17
456: 456,16
365: 365,37
557: 557,1
479: 479,42


Sequence Order: 557 557 557 557 557 557 557 557 479 557 557 557 557 365 557 557 557 557 557 557 557 557 557 557 557 557 557 354 456 557 557 557 557 354 456 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557
