Label=Anomalous
network[son<-parent]=
293<-293: 0.1407035175879397
534<-293: 0.005025125628140704
534<-534: 0.005025125628140704
456<-534: 0.005025125628140704
354<-456: 0.02512562814070352
456<-354: 0.020100502512562814
453<-354: 0.005025125628140704
453<-453: 0.035175879396984924
456<-453: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,2
453: 453,4
293: 293,22
456: 456,1
534: 534,20


Sequence Order: 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 534 534 456 354 456 354 456 354 456 354 453 453 453 453 453 453 453 453 456 354 456
