Label=Anomalous
network[son<-parent]=
557<-557: 0.11055276381909548
354<-557: 0.020100502512562814
456<-354: 0.01507537688442211
557<-456: 0.01507537688442211
144<-354: 0.005025125628140704
144<-144: 0.06532663316582915
293<-144: 0.010050251256281407
144<-293: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,18
293: 293,1
456: 456,20
557: 557,19
144: 144,2


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 557 557 354 456 557 354 456 557 557 557 557 557 557 557 557 557 557 557 354 456 557 354 144 144 144 144 144 144 144 144 293 144 144 144 144 144 144 144 293
