Label=Anomalous
network[son<-parent]=
44<-44: 0.18592964824120603
135<-44: 0.005025125628140704
135<-135: 0.02512562814070352
206<-135: 0.005025125628140704
126<-206: 0.005025125628140704
206<-126: 0.005025125628140704
135<-206: 0.005025125628140704
126<-135: 0.005025125628140704
135<-126: 0.005025125628140704

nodeInfo=(Event,position embedding)
126: 126,2
44: 44,13
206: 206,6
135: 135,1


Sequence Order: 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 135 135 135 135 206 126 206 135 135 135 126 135
