Label=Normal
network[son<-parent]=
158<-575: 0.005025125628140704
557<-158: 0.04020100502512563
212<-557: 0.05025125628140704
158<-212: 0.04020100502512563
158<-158: 0.035175879396984924
557<-557: 0.04522613065326633
557<-212: 0.010050251256281407
212<-212: 0.020100502512562814

nodeInfo=(Event,position embedding)
212: 212,3
557: 557,4
158: 158,1
575: 575,50


Sequence Order: 575 158 557 212 158 557 212 158 158 158 557 557 557 212 557 212 212 158 158 557 557 212 212 158 158 557 557 212 212 158 158 557 557 212 212 158 557 212 158 158 557 557 557 212 557 557 557 212 158 158
