Label=Anomalous
network[son<-parent]=
293<-293: 0.1658291457286432
254<-293: 0.005025125628140704
254<-254: 0.01507537688442211
434<-254: 0.005025125628140704
366<-434: 0.005025125628140704
263<-366: 0.005025125628140704
365<-263: 0.005025125628140704
175<-365: 0.005025125628140704
167<-175: 0.005025125628140704
167<-167: 0.03015075376884422

nodeInfo=(Event,position embedding)
293: 293,17
263: 263,10
167: 167,1
365: 365,9
366: 366,11
175: 175,8
434: 434,12
254: 254,13


Sequence Order: 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 254 254 254 254 434 366 263 365 175 167 167 167 167 167 167 167
