Label=Anomalous
network[son<-parent]=
354<-557: 0.010050251256281407
456<-354: 0.005025125628140704
557<-456: 0.005025125628140704
293<-354: 0.005025125628140704
293<-293: 0.1407035175879397
144<-293: 0.04020100502512563
293<-144: 0.04020100502512563

nodeInfo=(Event,position embedding)
354: 354,46
293: 293,1
456: 456,48
557: 557,47
144: 144,10


Sequence Order: 557 354 456 557 354 293 293 144 293 293 144 293 144 293 144 293 293 293 293 293 144 293 293 293 293 293 293 293 293 293 293 144 293 293 293 144 293 293 293 293 144 293 293 293 293 293 293 293 293 293
