Label=Anomalous
network[son<-parent]=
352<-352: 0.03015075376884422
144<-352: 0.005025125628140704
144<-144: 0.020100502512562814
570<-144: 0.005025125628140704
570<-570: 0.005025125628140704
177<-570: 0.005025125628140704
222<-177: 0.005025125628140704
222<-222: 0.1708542713567839

nodeInfo=(Event,position embedding)
352: 352,44
144: 144,39
177: 177,36
570: 570,37
222: 222,1


Sequence Order: 352 352 352 352 352 352 352 144 144 144 144 144 570 570 177 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222
