Label=Anomalous
network[son<-parent]=
333<-333: 0.17587939698492464
517<-333: 0.005025125628140704
541<-517: 0.010050251256281407
541<-541: 0.04522613065326633
517<-541: 0.005025125628140704
517<-517: 0.005025125628140704

nodeInfo=(Event,position embedding)
517: 517,7
541: 541,1
333: 333,15


Sequence Order: 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 333 517 541 541 541 541 541 517 517 541 541 541 541 541 541
