Label=Normal
network[son<-parent]=
128<-128: 0.07035175879396985
267<-128: 0.005025125628140704
267<-267: 0.10050251256281408
546<-267: 0.005025125628140704
462<-546: 0.02512562814070352
265<-462: 0.020100502512562814
546<-265: 0.020100502512562814

nodeInfo=(Event,position embedding)
128: 128,36
546: 546,2
265: 265,3
267: 267,15
462: 462,1


Sequence Order: 128 128 128 128 128 128 128 128 128 128 128 128 128 128 128 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 267 546 462 265 546 462 265 546 462 265 546 462 265 546 462
