Label=Normal
network[son<-parent]=
17<-17: 0.04020100502512563
523<-17: 0.06030150753768844
17<-523: 0.05025125628140704
523<-523: 0.04522613065326633
158<-523: 0.005025125628140704
17<-158: 0.005025125628140704
524<-17: 0.010050251256281407
17<-524: 0.010050251256281407
524<-523: 0.010050251256281407
523<-524: 0.010050251256281407

nodeInfo=(Event,position embedding)
17: 17,2
523: 523,1
524: 524,15
158: 158,38


Sequence Order: 17 17 17 523 17 523 17 523 523 523 523 523 158 17 17 523 17 524 17 523 17 17 523 524 17 523 17 17 17 523 523 523 524 523 17 524 523 17 17 523 17 17 523 17 523 523 523 523 17 523
