Label=Anomalous
network[son<-parent]=
44<-44: 0.21105527638190955
135<-44: 0.005025125628140704
126<-135: 0.005025125628140704
135<-126: 0.005025125628140704
443<-135: 0.005025125628140704
135<-443: 0.005025125628140704
135<-135: 0.005025125628140704
44<-135: 0.005025125628140704

nodeInfo=(Event,position embedding)
443: 443,6
44: 44,1
126: 126,8
135: 135,4


Sequence Order: 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 135 126 135 443 135 135 44 44 44
