Label=Anomalous
network[son<-parent]=
557<-557: 0.02512562814070352
158<-557: 0.005025125628140704
557<-158: 0.010050251256281407
212<-557: 0.01507537688442211
557<-212: 0.005025125628140704
158<-212: 0.005025125628140704
333<-212: 0.005025125628140704
517<-333: 0.005025125628140704
177<-517: 0.005025125628140704
222<-177: 0.005025125628140704
222<-222: 0.16080402010050251

nodeInfo=(Event,position embedding)
517: 517,35
333: 333,36
557: 557,38
177: 177,34
212: 212,37
222: 222,1
158: 158,39


Sequence Order: 557 557 158 557 557 557 212 557 557 557 212 158 557 212 333 517 177 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222 222
