Label=Anomalous
network[son<-parent]=
293<-293: 0.19095477386934673
527<-293: 0.005025125628140704
307<-527: 0.005025125628140704
557<-307: 0.01507537688442211
354<-557: 0.01507537688442211
307<-354: 0.010050251256281407
293<-354: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,30
293: 293,1
557: 557,31
527: 527,39
307: 307,32


Sequence Order: 293 293 293 293 293 293 293 293 293 293 293 527 307 557 354 307 557 354 307 557 354 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293
