Label=Normal
network[son<-parent]=
557<-557: 0.18090452261306533
212<-557: 0.01507537688442211
411<-212: 0.010050251256281407
212<-411: 0.005025125628140704
557<-212: 0.010050251256281407
557<-411: 0.010050251256281407
411<-557: 0.005025125628140704
582<-557: 0.005025125628140704
557<-582: 0.005025125628140704

nodeInfo=(Event,position embedding)
411: 411,16
212: 212,30
557: 557,1
582: 582,3


Sequence Order: 557 557 557 557 212 411 212 557 557 557 557 557 557 557 212 557 557 557 557 557 212 411 557 557 557 557 557 557 557 557 557 557 557 557 411 557 557 557 557 557 557 557 557 557 557 557 557 582 557 557
