Label=Normal
network[son<-parent]=
557<-212: 0.035175879396984924
557<-557: 0.1306532663316583
212<-557: 0.03015075376884422
212<-212: 0.010050251256281407
333<-557: 0.010050251256281407
333<-333: 0.010050251256281407
212<-333: 0.005025125628140704
557<-333: 0.005025125628140704
517<-557: 0.005025125628140704
557<-517: 0.005025125628140704

nodeInfo=(Event,position embedding)
333: 333,19
517: 517,17
212: 212,1
557: 557,2


Sequence Order: 212 557 557 557 557 557 557 212 557 557 212 212 557 557 557 333 333 212 212 557 212 557 557 557 557 557 557 557 212 557 333 333 557 517 557 557 557 212 557 557 557 557 557 557 557 557 557 557 557 212
