Label=Anomalous
network[son<-parent]=
557<-557: 0.010050251256281407
354<-557: 0.005025125628140704
293<-354: 0.005025125628140704
144<-293: 0.06532663316582915
293<-144: 0.06532663316582915
293<-293: 0.09547738693467336

nodeInfo=(Event,position embedding)
144: 144,2
354: 354,47
293: 293,1
557: 557,48


Sequence Order: 557 557 557 354 293 144 293 293 293 144 293 293 293 144 293 293 144 293 293 293 293 293 144 293 293 293 144 293 293 293 293 144 293 144 293 293 144 293 293 293 144 293 144 293 293 293 144 293 144 293
