Label=Anomalous
network[son<-parent]=
579<-568: 0.10050251256281408
568<-579: 0.11055276381909548
161<-568: 0.010050251256281407
579<-161: 0.005025125628140704
293<-161: 0.010050251256281407
161<-293: 0.005025125628140704
579<-293: 0.005025125628140704

nodeInfo=(Event,position embedding)
568: 568,1
161: 161,18
579: 579,2
293: 293,17


Sequence Order: 568 579 568 579 568 161 579 568 579 568 579 568 579 568 579 568 579 568 579 568 579 568 579 568 579 568 579 568 579 568 161 293 161 293 579 568 579 568 579 568 579 568 579 568 579 568 579 568 579 568
