Label=Normal
network[son<-parent]=
462<-462: 0.010050251256281407
265<-462: 0.07035175879396985
265<-265: 0.005025125628140704
546<-265: 0.07537688442211055
462<-546: 0.07035175879396985
546<-546: 0.005025125628140704
95<-462: 0.005025125628140704
265<-95: 0.005025125628140704

nodeInfo=(Event,position embedding)
265: 265,2
546: 546,1
462: 462,3
95: 95,9


Sequence Order: 462 462 265 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 462 265 546 546 462 462 95 265 546 462 265 546 462 265 546
