Label=Normal
network[son<-parent]=
456<-354: 0.035175879396984924
354<-456: 0.05527638190954774
534<-354: 0.010050251256281407
456<-534: 0.010050251256281407
343<-354: 0.010050251256281407
456<-343: 0.010050251256281407
579<-354: 0.010050251256281407
579<-579: 0.02512562814070352
307<-579: 0.010050251256281407
307<-307: 0.01507537688442211
354<-307: 0.03015075376884422
307<-354: 0.02512562814070352

nodeInfo=(Event,position embedding)
354: 354,5
579: 579,4
456: 456,25
307: 307,1
534: 534,38
343: 343,26


Sequence Order: 354 456 354 456 354 534 456 354 456 354 456 354 534 456 354 456 354 343 456 354 456 354 456 354 343 456 354 579 579 579 579 579 579 307 307 354 307 354 307 354 307 354 307 354 307 354 579 307 307 307
