Label=Anomalous
network[son<-parent]=
293<-293: 0.08040201005025126
161<-293: 0.05527638190954774
293<-161: 0.05527638190954774
456<-293: 0.005025125628140704
144<-456: 0.005025125628140704
354<-144: 0.005025125628140704
293<-354: 0.005025125628140704
144<-293: 0.020100502512562814
293<-144: 0.01507537688442211

nodeInfo=(Event,position embedding)
161: 161,19
354: 354,15
293: 293,2
456: 456,17
144: 144,1


Sequence Order: 293 293 161 293 161 293 293 161 293 161 293 293 293 293 293 293 293 161 293 161 293 293 293 161 293 161 293 161 293 161 293 161 293 456 144 354 293 144 293 293 293 293 293 144 293 144 293 293 293 144
