Label=Anomalous
network[son<-parent]=
107<-107: 0.1658291457286432
523<-107: 0.005025125628140704
19<-523: 0.02512562814070352
523<-19: 0.020100502512562814
523<-523: 0.005025125628140704
19<-19: 0.005025125628140704
116<-19: 0.005025125628140704
549<-116: 0.005025125628140704
344<-549: 0.005025125628140704
5<-344: 0.005025125628140704

nodeInfo=(Event,position embedding)
549: 549,3
5: 5,1
523: 523,6
107: 107,17
19: 19,5
116: 116,4
344: 344,2


Sequence Order: 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 107 523 19 523 19 523 19 523 523 19 19 523 19 116 549 344 5
