Label=Anomalous
network[son<-parent]=
214<-107: 0.010050251256281407
214<-214: 0.1306532663316583
473<-214: 0.005025125628140704
214<-473: 0.005025125628140704
107<-214: 0.005025125628140704
71<-214: 0.005025125628140704
71<-71: 0.01507537688442211
105<-71: 0.005025125628140704
105<-105: 0.06532663316582915

nodeInfo=(Event,position embedding)
71: 71,15
105: 105,1
107: 107,29
214: 214,19
473: 473,47


Sequence Order: 107 214 214 473 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 107 214 214 214 214 214 214 214 214 214 214 71 71 71 71 105 105 105 105 105 105 105 105 105 105 105 105 105 105
