Label=Anomalous
network[son<-parent]=
557<-557: 0.12562814070351758
212<-557: 0.04020100502512563
557<-212: 0.04522613065326633
384<-557: 0.005025125628140704
212<-384: 0.005025125628140704
212<-212: 0.010050251256281407
182<-557: 0.005025125628140704
557<-182: 0.005025125628140704
481<-557: 0.005025125628140704

nodeInfo=(Event,position embedding)
384: 384,37
481: 481,1
557: 557,2
212: 212,8
182: 182,16


Sequence Order: 557 557 557 557 557 212 557 557 557 557 212 557 557 384 212 212 557 557 557 212 557 557 557 557 212 557 212 557 557 212 557 557 557 557 182 557 557 557 557 212 557 212 212 557 557 557 557 557 557 481
