Label=Anomalous
network[son<-parent]=
523<-523: 0.07035175879396985
235<-523: 0.005025125628140704
523<-235: 0.005025125628140704
101<-523: 0.005025125628140704
523<-101: 0.005025125628140704
541<-523: 0.005025125628140704
541<-541: 0.08542713567839195
235<-541: 0.005025125628140704
235<-235: 0.04522613065326633
541<-235: 0.005025125628140704
98<-541: 0.005025125628140704
235<-98: 0.005025125628140704

nodeInfo=(Event,position embedding)
98: 98,7
101: 101,36
523: 523,32
235: 235,1
541: 541,8


Sequence Order: 523 523 523 523 523 235 523 523 523 523 523 523 523 523 101 523 523 523 523 541 541 541 541 541 541 541 541 541 235 235 235 235 235 541 541 541 541 541 541 541 541 541 541 98 235 235 235 235 235 235
