Label=Anomalous
network[son<-parent]=
64<-292: 0.11055276381909548
292<-64: 0.11557788944723618
532<-292: 0.005025125628140704
293<-532: 0.005025125628140704
235<-293: 0.005025125628140704
64<-235: 0.005025125628140704

nodeInfo=(Event,position embedding)
64: 64,2
292: 292,1
293: 293,4
235: 235,3
532: 532,5


Sequence Order: 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 64 292 532 293 235 64 292
