Label=Normal
network[son<-parent]=
523<-523: 0.05025125628140704
557<-523: 0.08542713567839195
557<-557: 0.01507537688442211
523<-557: 0.08542713567839195
212<-523: 0.005025125628140704
523<-212: 0.005025125628140704

nodeInfo=(Event,position embedding)
523: 523,1
212: 212,3
557: 557,5


Sequence Order: 523 523 557 557 523 557 523 523 557 523 557 523 557 523 523 523 557 523 557 523 523 557 523 557 523 557 523 557 523 523 523 557 557 523 557 523 523 523 557 523 557 523 557 523 557 557 523 212 523 523
