Label=Anomalous
network[son<-parent]=
557<-557: 0.05527638190954774
354<-557: 0.010050251256281407
470<-354: 0.005025125628140704
456<-470: 0.005025125628140704
557<-456: 0.005025125628140704
293<-354: 0.005025125628140704
293<-293: 0.16080402010050251

nodeInfo=(Event,position embedding)
354: 354,34
293: 293,1
456: 456,37
557: 557,35
470: 470,38


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 354 470 456 557 557 354 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293
