Label=Anomalous
network[son<-parent]=
293<-293: 0.05527638190954774
161<-293: 0.02512562814070352
293<-161: 0.020100502512562814
456<-161: 0.005025125628140704
144<-456: 0.005025125628140704
144<-144: 0.10552763819095477
354<-144: 0.005025125628140704
293<-354: 0.005025125628140704
144<-293: 0.010050251256281407
293<-144: 0.010050251256281407

nodeInfo=(Event,position embedding)
161: 161,32
354: 354,8
293: 293,1
456: 456,31
144: 144,3


Sequence Order: 293 293 293 293 293 161 293 293 293 293 161 293 161 293 293 161 293 293 161 456 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 354 293 144 293 293 144 293 293
