Label=Anomalous
network[son<-parent]=
214<-214: 0.18592964824120603
473<-214: 0.01507537688442211
214<-473: 0.01507537688442211
71<-214: 0.005025125628140704
71<-71: 0.005025125628140704
105<-71: 0.005025125628140704
105<-105: 0.005025125628140704
302<-105: 0.005025125628140704
105<-302: 0.005025125628140704

nodeInfo=(Event,position embedding)
71: 71,5
105: 105,1
302: 302,2
214: 214,7
473: 473,10


Sequence Order: 214 214 214 214 214 214 214 214 214 214 214 473 214 214 473 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 214 473 214 214 214 71 71 105 105 302 105
