Label=Anomalous
network[son<-parent]=
293<-293: 0.1407035175879397
456<-293: 0.005025125628140704
354<-456: 0.03015075376884422
456<-354: 0.02512562814070352
470<-354: 0.005025125628140704
579<-470: 0.005025125628140704
579<-579: 0.02512562814070352
307<-579: 0.005025125628140704
307<-307: 0.005025125628140704

nodeInfo=(Event,position embedding)
354: 354,10
579: 579,3
293: 293,22
456: 456,11
307: 307,1
470: 470,9


Sequence Order: 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 456 354 456 354 456 354 456 354 456 354 456 354 470 579 579 579 579 579 579 307 307
