Label=Anomalous
network[son<-parent]=
293<-293: 0.01507537688442211
161<-293: 0.035175879396984924
293<-161: 0.035175879396984924
456<-293: 0.005025125628140704
144<-456: 0.005025125628140704
144<-144: 0.1507537688442211

nodeInfo=(Event,position embedding)
456: 456,32
161: 161,34
144: 144,1
293: 293,33


Sequence Order: 293 293 161 293 161 293 161 293 161 293 293 161 293 293 161 293 161 293 456 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144 144
