Label=Anomalous
network[son<-parent]=
293<-293: 0.16080402010050251
195<-293: 0.005025125628140704
119<-195: 0.005025125628140704
119<-119: 0.020100502512562814
456<-119: 0.005025125628140704
557<-456: 0.005025125628140704
557<-557: 0.04522613065326633

nodeInfo=(Event,position embedding)
195: 195,17
293: 293,18
456: 456,11
557: 557,1
119: 119,12


Sequence Order: 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293 195 119 119 119 119 119 456 557 557 557 557 557 557 557 557 557 557
