Label=Anomalous
network[son<-parent]=
523<-523: 0.19597989949748743
116<-523: 0.005025125628140704
523<-116: 0.005025125628140704
549<-523: 0.005025125628140704
523<-549: 0.005025125628140704
344<-523: 0.005025125628140704
523<-344: 0.005025125628140704
5<-523: 0.005025125628140704
523<-5: 0.005025125628140704
246<-523: 0.005025125628140704
523<-246: 0.005025125628140704

nodeInfo=(Event,position embedding)
5: 5,15
549: 549,21
523: 523,1
116: 116,24
246: 246,9
344: 344,18


Sequence Order: 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 523 116 523 523 549 523 523 344 523 523 5 523 523 523 523 523 246 523 523 523 523 523 523 523 523
