Label=Anomalous
network[son<-parent]=
557<-557: 0.22110552763819097
212<-557: 0.005025125628140704
144<-212: 0.005025125628140704
116<-144: 0.005025125628140704
549<-116: 0.005025125628140704
344<-549: 0.005025125628140704

nodeInfo=(Event,position embedding)
549: 549,2
557: 557,6
144: 144,4
116: 116,3
212: 212,5
344: 344,1


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 212 144 116 549 344
