Label=Anomalous
network[son<-parent]=
541<-541: 0.20100502512562815
400<-541: 0.005025125628140704
400<-400: 0.010050251256281407
549<-400: 0.005025125628140704
549<-549: 0.010050251256281407
344<-549: 0.005025125628140704
344<-344: 0.010050251256281407

nodeInfo=(Event,position embedding)
400: 400,7
344: 344,1
549: 549,4
541: 541,10


Sequence Order: 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 541 400 400 400 549 549 549 344 344 344
