Label=Normal
network[son<-parent]=
557<-557: 0.09045226130653267
333<-557: 0.010050251256281407
212<-333: 0.01507537688442211
557<-212: 0.04020100502512563
212<-557: 0.035175879396984924
212<-212: 0.020100502512562814
333<-212: 0.005025125628140704
517<-212: 0.005025125628140704
557<-517: 0.01507537688442211
517<-557: 0.010050251256281407

nodeInfo=(Event,position embedding)
517: 517,4
212: 212,11
333: 333,16
557: 557,1


Sequence Order: 557 557 557 557 557 557 557 557 557 333 212 557 212 557 212 212 557 557 557 212 212 212 557 212 557 212 333 212 557 212 557 557 557 557 333 212 212 557 557 212 517 557 557 517 557 557 517 557 557 557
