Label=Normal
network[son<-parent]=
212<-557: 0.04020100502512563
557<-212: 0.035175879396984924
557<-557: 0.1407035175879397
158<-557: 0.010050251256281407
212<-158: 0.005025125628140704
158<-212: 0.005025125628140704
557<-158: 0.010050251256281407

nodeInfo=(Event,position embedding)
212: 212,1
557: 557,2
158: 158,7


Sequence Order: 557 212 557 557 557 557 557 557 557 557 557 557 557 557 212 557 557 557 212 557 557 212 557 557 557 557 557 557 557 557 557 212 557 557 212 557 557 557 557 158 212 158 557 158 557 212 557 557 557 212
