Label=Anomalous
network[son<-parent]=
96<-96: 0.04020100502512563
61<-96: 0.03015075376884422
96<-61: 0.03015075376884422
575<-96: 0.005025125628140704
96<-575: 0.005025125628140704
61<-61: 0.04522613065326633
358<-96: 0.005025125628140704
61<-358: 0.02512562814070352
541<-61: 0.005025125628140704
61<-541: 0.005025125628140704
358<-61: 0.020100502512562814
358<-358: 0.03015075376884422

nodeInfo=(Event,position embedding)
96: 96,23
358: 358,2
61: 61,1
541: 541,20
575: 575,34


Sequence Order: 96 96 96 96 61 96 61 96 96 96 96 61 96 96 61 96 575 96 96 61 61 61 61 61 61 96 61 96 358 61 541 61 358 358 358 358 358 61 358 61 61 358 358 61 61 61 61 358 358 61
