Label=Anomalous
network[son<-parent]=
579<-568: 0.03015075376884422
568<-579: 0.035175879396984924
161<-568: 0.005025125628140704
293<-161: 0.035175879396984924
579<-293: 0.005025125628140704
293<-568: 0.005025125628140704
161<-293: 0.035175879396984924
161<-161: 0.07537688442211055
293<-293: 0.020100502512562814

nodeInfo=(Event,position embedding)
568: 568,34
161: 161,1
579: 579,35
293: 293,2


Sequence Order: 568 579 568 579 568 579 568 161 293 579 568 579 568 579 568 579 568 293 161 293 161 293 161 161 161 293 293 161 161 161 161 161 161 161 161 161 293 161 161 161 161 161 293 293 161 161 293 293 293 161
