Label=Normal
network[son<-parent]=
315<-315: 0.1306532663316583
546<-315: 0.010050251256281407
462<-546: 0.010050251256281407
265<-462: 0.010050251256281407
315<-265: 0.005025125628140704
546<-546: 0.04020100502512563
462<-462: 0.035175879396984924
265<-265: 0.005025125628140704

nodeInfo=(Event,position embedding)
265: 265,1
546: 546,11
315: 315,20
462: 462,3


Sequence Order: 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 546 462 265 315 315 315 315 315 315 546 546 546 546 546 546 546 546 546 462 462 462 462 462 462 462 462 265 265
