Label=Anomalous
network[son<-parent]=
557<-557: 0.20100502512562815
194<-557: 0.005025125628140704
144<-194: 0.005025125628140704
144<-144: 0.01507537688442211
570<-144: 0.005025125628140704
570<-570: 0.005025125628140704
116<-570: 0.005025125628140704
549<-116: 0.005025125628140704

nodeInfo=(Event,position embedding)
194: 194,9
549: 549,1
557: 557,10
144: 144,5
116: 116,2
570: 570,3


Sequence Order: 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 557 194 144 144 144 144 570 570 116 549
